scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
1102,2018-07-26,2018-07-26,rejeté,161,,0,0,0,0,M. Coquerel,16,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 161 de M. Coquerel à l'article 16 du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1104,2018-07-26,2018-07-26,rejeté,182,,0,0,0,0,M. Nadot,19 ter,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 182 de M. Nadot à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1105,2018-07-26,2018-07-26,rejeté,141,,0,0,0,1,Mme Obono et l'amendement identique suivant,19 ter,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 141 de Mme Obono et l'amendement identique suivant à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1106,2018-07-26,2018-07-26,rejeté,140,,0,0,0,0,Mme Obono,19 ter,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 140 de Mme Obono à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1107,2018-07-26,2018-07-26,rejeté,378,,0,0,0,0,Mme Karamanli,19 ter,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 378 de Mme Karamanli à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1108,2018-07-26,2018-07-26,adopté,472,,0,0,0,1,M. Boudié et l'amendement identique suivant,19 ter,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement n° 472 de M. Boudié et l'amendement identique suivant à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
1109,2018-07-26,2018-07-26,rejeté,143,,0,1,0,1,M. Lachaud et les amendements identiques suivants,26 sexies,projet de loi,"pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie",,"l'amendement de suppression n° 143 de M. Lachaud et les amendements identiques suivants à l'article 26 sexies du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)."
111,2017-08-03,2017-08-03,rejeté,32,,0,0,0,0,Mme Batho,5,projet de loi,pour la confiance dans la vie politique,,l'amendement n° 32 de Mme Batho à l'article 5 du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).
112,2017-08-03,2017-08-03,adopté,63,,0,0,0,1,Mme Batho et les amendements identiques suivants,6 bis,projet de loi,pour la confiance dans la vie politique,,l'amendement n° 63 de Mme Batho et les amendements identiques suivants à l'article 6 bis du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).
1121,2018-09-13,2018-09-13,rejeté,53,,0,0,0,1,M. Brun et les amendements identiques suivants,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 53 de M. Brun et les amendements identiques suivants à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1122,2018-09-13,2018-09-13,rejeté,88,,0,0,0,0,M. Benoit,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 88 de M. Benoit à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1123,2018-09-13,2018-09-13,rejeté,189,,0,0,0,1,M. Guy Bricout et l'amendement identique suivant,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n°189 de M. Guy Bricout et l'amendement identique suivant à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1124,2018-09-13,2018-09-13,rejeté,716,,0,0,0,0,M. Potier,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 716 de M. Potier à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1125,2018-09-13,2018-09-13,adopté,983,,0,0,0,1,la commission des affaires économiques et l'amendement identique suivant,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 983 de la commission des affaires économiques et l'amendement identique suivant à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1126,2018-09-13,2018-09-13,rejeté,8,,0,0,0,0,M. Viala,premier,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 8 de M. Viala à l'article premier du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1128,2018-09-13,2018-09-13,rejeté,11,,0,0,0,1,M. Viala et les amendements identiques suivants,2,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 11 de M. Viala et les amendements identiques suivants à l'article 2 du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
113,2017-08-03,2017-08-03,rejeté,55,,0,0,0,0,M. Potier,6 bis,projet de loi,pour la confiance dans la vie politique,,l'amendement n° 55 de M. Potier à l'article 6 bis du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).
1130,2018-09-13,2018-09-13,rejeté,40,,0,0,0,1,M. Nury et les amendements identiques suivants,5 quinquies,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 40 de M. Nury et les amendements identiques suivants à l'article 5 quinquies du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1131,2018-09-14,2018-09-14,rejeté,543,,0,0,0,0,M. Jumel,11,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 543 de M. Jumel à l'article 11 du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1132,2018-09-14,2018-09-14,adopté,923,,0,0,0,0,Mme Rossi,11 ter,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 923 de Mme Rossi à l'article 11 ter du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1133,2018-09-14,2018-09-14,rejeté,912,,0,0,0,0,Mme Taurine,11 ter,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 912 de Mme Taurine à l'article 11 ter du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1134,2018-09-14,2018-09-14,rejeté,735,,0,0,0,0,M. Garot,11 septies A,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 735 de M. Garot à l'article 11 septies A du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1135,2018-09-14,2018-09-14,rejeté,736,,0,0,0,1,M. Garot et l'amendement identique suivant,11 septies A,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 736 de M. Garot et l'amendement identique suivant à l'article 11 septies A du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1136,2018-09-14,2018-09-14,rejeté,737,,0,0,0,0,M. Potier,11 undecies,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 737 de M. Potier à l'article 11 undecies du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1137,2018-09-14,2018-09-14,rejeté,670,,0,0,0,0,M. Prud'homme,11 undecies,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 670 de M. Prud'homme à l'article 11 undecies du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
1138,2018-09-14,2018-09-14,rejeté,738,,0,0,0,0,M. Garot,11 undecies,projet de loi,"pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous",,"l'amendement n° 738 de M. Garot à l'article 11 undecies du projet de loi pour l'équilibre des relations commerciales dans le secteur agricole et alimentaire et une alimentation saine, durable et accessible à tous (nouvelle lecture)."
